/home/hd/hd_hd/hd_gy283/.conda/envs/py311/bin/python
Python 3.11.12
Mon Sep  1 11:57:00 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          On  |   00000000:07:00.0 Off |                    0 |
| N/A   36C    P0             67W /  400W |       0MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
cuda
raw_inputs shape: (150000, 8)
outputs shape: (150000,)
inputs shape: (150000, 7)
Namespace(data_dir='/gpfs/bwfor/work/ws/hd_gy283-my_data/sm_batches_1e6_mixed_eps=0.2', num_batches=150, batch_size=128, normalize=1, hd=90, num_layers=10, num_epochs=1000, lr=0.001, save_name='sm_mixed_eps=0.2')
Epoch 15/1000 Train Loss: 0.0164520971Val Loss: 0.0047100552   LR: 1.00e-03
Epoch 16/1000 Train Loss: 0.0163170961Val Loss: 0.0043590637   LR: 1.00e-03
Epoch 17/1000 Train Loss: 0.0151062883Val Loss: 0.0085944482   LR: 1.00e-03
Epoch 18/1000 Train Loss: 0.0153259112Val Loss: 0.0079107882   LR: 1.00e-03
Epoch 19/1000 Train Loss: 0.0140075205Val Loss: 0.0060089637   LR: 1.00e-03
Epoch 20/1000 Train Loss: 0.0145426949Val Loss: 0.0050523193   LR: 1.00e-03
Epoch 21/1000 Train Loss: 0.0138987480Val Loss: 0.0041445204   LR: 1.00e-03
Epoch 22/1000 Train Loss: 0.0128432738Val Loss: 0.0040488319   LR: 1.00e-03
Epoch 23/1000 Train Loss: 0.0133401676Val Loss: 0.0051372350   LR: 1.00e-03
Epoch 24/1000 Train Loss: 0.0135900151Val Loss: 0.0066881387   LR: 1.00e-03
Epoch 25/1000 Train Loss: 0.0124570654Val Loss: 0.0054333705   LR: 1.00e-03
Epoch 26/1000 Train Loss: 0.0124251441Val Loss: 0.0086502005   LR: 1.00e-03
Epoch 27/1000 Train Loss: 0.0121371726Val Loss: 0.0057953984   LR: 1.00e-03
Epoch 28/1000 Train Loss: 0.0116474526Val Loss: 0.0057133761   LR: 1.00e-03
Epoch 29/1000 Train Loss: 0.0122430634Val Loss: 0.0064273259   LR: 1.00e-03
Epoch 30/1000 Train Loss: 0.0120755776Val Loss: 0.0048223159   LR: 1.00e-03
Epoch 31/1000 Train Loss: 0.0117230468Val Loss: 0.0055441394   LR: 1.00e-03
Epoch 32/1000 Train Loss: 0.0114952521Val Loss: 0.0075382456   LR: 1.00e-03
Epoch 33/1000 Train Loss: 0.0111197677Val Loss: 0.0062097524   LR: 1.00e-03
Epoch 34/1000 Train Loss: 0.0108817967Val Loss: 0.0039255886   LR: 1.00e-03
Epoch 35/1000 Train Loss: 0.0107064284Val Loss: 0.0059722405   LR: 1.00e-03
Epoch 36/1000 Train Loss: 0.0105433029Val Loss: 0.0034540571   LR: 1.00e-03
Epoch 37/1000 Train Loss: 0.0106264381Val Loss: 0.0047345045   LR: 1.00e-03
Epoch 38/1000 Train Loss: 0.0109152183Val Loss: 0.0035732515   LR: 1.00e-03
Epoch 39/1000 Train Loss: 0.0100033584Val Loss: 0.0038273243   LR: 1.00e-03
Epoch 40/1000 Train Loss: 0.0100818154Val Loss: 0.0036854092   LR: 1.00e-03
Epoch 41/1000 Train Loss: 0.0104511656Val Loss: 0.0051366736   LR: 1.00e-03
Epoch 42/1000 Train Loss: 0.0100238931Val Loss: 0.0048255065   LR: 1.00e-03
Epoch 43/1000 Train Loss: 0.0098949917Val Loss: 0.0038246780   LR: 1.00e-03
Epoch 44/1000 Train Loss: 0.0098520832Val Loss: 0.0045686403   LR: 1.00e-03
Epoch 45/1000 Train Loss: 0.0097464575Val Loss: 0.0046389585   LR: 1.00e-03
Epoch 46/1000 Train Loss: 0.0098170606Val Loss: 0.0048696210   LR: 1.00e-03
Epoch 47/1000 Train Loss: 0.0097729469Val Loss: 0.0027974346   LR: 1.00e-03
Epoch 48/1000 Train Loss: 0.0092835026Val Loss: 0.0052692006   LR: 1.00e-03
Epoch 49/1000 Train Loss: 0.0093812911Val Loss: 0.0069045010   LR: 1.00e-03
Epoch 50/1000 Train Loss: 0.0091644092Val Loss: 0.0050569324   LR: 1.00e-03
Epoch 51/1000 Train Loss: 0.0089693981Val Loss: 0.0038357964   LR: 1.00e-03
Epoch 52/1000 Train Loss: 0.0093725819Val Loss: 0.0039620325   LR: 1.00e-03
Epoch 53/1000 Train Loss: 0.0086711193Val Loss: 0.0044878224   LR: 1.00e-03
Epoch 54/1000 Train Loss: 0.0089501560Val Loss: 0.0050715551   LR: 1.00e-03
Epoch 55/1000 Train Loss: 0.0092438025Val Loss: 0.0069304444   LR: 1.00e-03
Epoch 56/1000 Train Loss: 0.0093522113Val Loss: 0.0046430602   LR: 1.00e-03
Epoch 57/1000 Train Loss: 0.0085460907Val Loss: 0.0035660115   LR: 1.00e-03
Epoch 58/1000 Train Loss: 0.0082092451Val Loss: 0.0053286624   LR: 1.00e-03
Epoch 59/1000 Train Loss: 0.0087434783Val Loss: 0.0038705112   LR: 1.00e-03
Epoch 60/1000 Train Loss: 0.0089793960Val Loss: 0.0055708378   LR: 1.00e-03
Epoch 61/1000 Train Loss: 0.0086746373Val Loss: 0.0057612978   LR: 1.00e-03
Epoch 62/1000 Train Loss: 0.0079999178Val Loss: 0.0045549661   LR: 1.00e-03
Epoch 63/1000 Train Loss: 0.0086244977Val Loss: 0.0052886372   LR: 1.00e-03
Epoch 64/1000 Train Loss: 0.0086649772Val Loss: 0.0039968409   LR: 1.00e-03
Epoch 65/1000 Train Loss: 0.0079770688Val Loss: 0.0058562511   LR: 1.00e-03
Epoch 66/1000 Train Loss: 0.0082199562Val Loss: 0.0043411335   LR: 1.00e-03
Epoch 67/1000 Train Loss: 0.0080596914Val Loss: 0.0032463089   LR: 1.00e-03
Epoch 68/1000 Train Loss: 0.0082998527Val Loss: 0.0048964773   LR: 1.00e-03
Epoch 69/1000 Train Loss: 0.0081542233Val Loss: 0.0040264529   LR: 1.00e-03
Epoch 70/1000 Train Loss: 0.0081791986Val Loss: 0.0050563066   LR: 1.00e-03
Epoch 71/1000 Train Loss: 0.0080285141Val Loss: 0.0048124722   LR: 1.00e-03
Epoch 72/1000 Train Loss: 0.0082486260Val Loss: 0.0068462856   LR: 1.00e-03
Epoch 73/1000 Train Loss: 0.0077542722Val Loss: 0.0043129428   LR: 1.00e-03
Epoch 74/1000 Train Loss: 0.0076335047Val Loss: 0.0061182818   LR: 1.00e-03
Epoch 75/1000 Train Loss: 0.0081755804Val Loss: 0.0042104439   LR: 1.00e-03
Epoch 76/1000 Train Loss: 0.0074340622Val Loss: 0.0042717028   LR: 1.00e-03
Epoch 77/1000 Train Loss: 0.0076900255Val Loss: 0.0034353624   LR: 1.00e-03
Epoch 78/1000 Train Loss: 0.0080816403Val Loss: 0.0054723536   LR: 1.00e-03
Epoch 79/1000 Train Loss: 0.0077813846Val Loss: 0.0033038677   LR: 1.00e-03
Epoch 80/1000 Train Loss: 0.0079019791Val Loss: 0.0051203010   LR: 1.00e-03
Epoch 81/1000 Train Loss: 0.0076204486Val Loss: 0.0055449555   LR: 1.00e-03
Epoch 82/1000 Train Loss: 0.0072893567Val Loss: 0.0038941357   LR: 1.00e-03
Epoch 83/1000 Train Loss: 0.0075453158Val Loss: 0.0036818313   LR: 1.00e-03
Epoch 84/1000 Train Loss: 0.0077641422Val Loss: 0.0034293675   LR: 1.00e-03
Epoch 85/1000 Train Loss: 0.0077361560Val Loss: 0.0035909629   LR: 1.00e-03
Epoch 86/1000 Train Loss: 0.0069906213Val Loss: 0.0038458245   LR: 1.00e-03
Epoch 87/1000 Train Loss: 0.0076033489Val Loss: 0.0040324155   LR: 1.00e-03
Epoch 88/1000 Train Loss: 0.0074279022Val Loss: 0.0035897442   LR: 1.00e-03
Epoch 89/1000 Train Loss: 0.0073454898Val Loss: 0.0032087677   LR: 1.00e-03
Epoch 90/1000 Train Loss: 0.0073768180Val Loss: 0.0040861099   LR: 1.00e-03
Epoch 91/1000 Train Loss: 0.0074557323Val Loss: 0.0036372882   LR: 1.00e-03
Epoch 92/1000 Train Loss: 0.0072588947Val Loss: 0.0043537907   LR: 1.00e-03
Epoch 93/1000 Train Loss: 0.0069647307Val Loss: 0.0027887034   LR: 1.00e-03
Epoch 94/1000 Train Loss: 0.0075834953Val Loss: 0.0044097304   LR: 1.00e-03
Epoch 95/1000 Train Loss: 0.0070609676Val Loss: 0.0044238753   LR: 1.00e-03
Epoch 96/1000 Train Loss: 0.0071216750Val Loss: 0.0032622188   LR: 1.00e-03
Epoch 97/1000 Train Loss: 0.0072572199Val Loss: 0.0047982536   LR: 1.00e-03
Epoch 98/1000 Train Loss: 0.0071669411Val Loss: 0.0043069763   LR: 1.00e-03
Epoch 99/1000 Train Loss: 0.0072504780Val Loss: 0.0044724507   LR: 1.00e-03
Epoch 100/1000 Train Loss: 0.0067075524Val Loss: 0.0049644557   LR: 1.00e-03
Epoch 101/1000 Train Loss: 0.0071362362Val Loss: 0.0034914562   LR: 1.00e-03
Epoch 102/1000 Train Loss: 0.0069400070Val Loss: 0.0041818722   LR: 1.00e-03
Epoch 103/1000 Train Loss: 0.0071161906Val Loss: 0.0042948496   LR: 1.00e-03
Epoch 104/1000 Train Loss: 0.0068540350Val Loss: 0.0039505020   LR: 1.00e-03
Epoch 105/1000 Train Loss: 0.0069156754Val Loss: 0.0036218856   LR: 1.00e-03
Epoch 106/1000 Train Loss: 0.0066133853Val Loss: 0.0061426417   LR: 1.00e-03
Epoch 107/1000 Train Loss: 0.0073278498Val Loss: 0.0034912221   LR: 1.00e-03
Epoch 108/1000 Train Loss: 0.0066506929Val Loss: 0.0037584472   LR: 1.00e-03
Epoch 109/1000 Train Loss: 0.0068628343Val Loss: 0.0033433867   LR: 1.00e-03
Epoch 110/1000 Train Loss: 0.0065813811Val Loss: 0.0042914134   LR: 1.00e-03
Epoch 111/1000 Train Loss: 0.0064418134Val Loss: 0.0035070366   LR: 1.00e-03
Epoch 112/1000 Train Loss: 0.0066852361Val Loss: 0.0044439549   LR: 1.00e-03
Epoch 113/1000 Train Loss: 0.0068250900Val Loss: 0.0036503595   LR: 1.00e-03
Epoch 114/1000 Train Loss: 0.0066160751Val Loss: 0.0055931738   LR: 1.00e-03
Epoch 115/1000 Train Loss: 0.0065756350Val Loss: 0.0033051977   LR: 1.00e-03
Epoch 116/1000 Train Loss: 0.0065706480Val Loss: 0.0054502508   LR: 1.00e-03
Epoch 117/1000 Train Loss: 0.0064038584Val Loss: 0.0053193112   LR: 1.00e-03
Epoch 118/1000 Train Loss: 0.0066785788Val Loss: 0.0042015864   LR: 1.00e-03
Epoch 119/1000 Train Loss: 0.0065401028Val Loss: 0.0039717872   LR: 1.00e-03
Epoch 120/1000 Train Loss: 0.0066395669Val Loss: 0.0043478405   LR: 1.00e-03
Epoch 121/1000 Train Loss: 0.0065331559Val Loss: 0.0036297995   LR: 1.00e-03
Epoch 122/1000 Train Loss: 0.0065730649Val Loss: 0.0047264840   LR: 1.00e-03
Epoch 123/1000 Train Loss: 0.0066700067Val Loss: 0.0051021173   LR: 1.00e-03
Epoch 124/1000 Train Loss: 0.0064811442Val Loss: 0.0035170229   LR: 1.00e-03
Epoch 125/1000 Train Loss: 0.0062872181Val Loss: 0.0044822973   LR: 1.00e-03
Epoch 126/1000 Train Loss: 0.0063140894Val Loss: 0.0042429765   LR: 1.00e-03
Epoch 127/1000 Train Loss: 0.0063449512Val Loss: 0.0037912764   LR: 1.00e-03
Epoch 128/1000 Train Loss: 0.0062896375Val Loss: 0.0042352390   LR: 1.00e-03
Epoch 129/1000 Train Loss: 0.0063089794Val Loss: 0.0059383354   LR: 1.00e-03
Epoch 130/1000 Train Loss: 0.0062955168Val Loss: 0.0036503386   LR: 1.00e-03
Epoch 131/1000 Train Loss: 0.0066101671Val Loss: 0.0042858399   LR: 1.00e-03
Epoch 132/1000 Train Loss: 0.0061293410Val Loss: 0.0029009001   LR: 1.00e-03
Epoch 133/1000 Train Loss: 0.0065079520Val Loss: 0.0038519414   LR: 1.00e-03
Epoch 134/1000 Train Loss: 0.0062505389Val Loss: 0.0039309827   LR: 1.00e-03
Epoch 135/1000 Train Loss: 0.0061248366Val Loss: 0.0031220092   LR: 1.00e-03
Epoch 136/1000 Train Loss: 0.0061556932Val Loss: 0.0036765996   LR: 1.00e-03
Epoch 137/1000 Train Loss: 0.0062736580Val Loss: 0.0032753388   LR: 1.00e-03
Epoch 138/1000 Train Loss: 0.0060210488Val Loss: 0.0041108495   LR: 1.00e-03
Epoch 139/1000 Train Loss: 0.0063577716Val Loss: 0.0040431590   LR: 1.00e-03
Epoch 140/1000 Train Loss: 0.0061560593Val Loss: 0.0041253633   LR: 1.00e-03
Epoch 141/1000 Train Loss: 0.0059153637Val Loss: 0.0027540578   LR: 1.00e-03
Epoch 142/1000 Train Loss: 0.0058849086Val Loss: 0.0031274735   LR: 1.00e-03
Epoch 143/1000 Train Loss: 0.0060028327Val Loss: 0.0038962311   LR: 1.00e-03
Epoch 144/1000 Train Loss: 0.0060656082Val Loss: 0.0039389519   LR: 1.00e-03
Epoch 145/1000 Train Loss: 0.0061173936Val Loss: 0.0041647751   LR: 1.00e-03
Epoch 146/1000 Train Loss: 0.0060481712Val Loss: 0.0041287059   LR: 1.00e-03
Epoch 147/1000 Train Loss: 0.0060519150Val Loss: 0.0041962508   LR: 1.00e-03
Epoch 148/1000 Train Loss: 0.0059827702Val Loss: 0.0042814079   LR: 1.00e-03
Epoch 149/1000 Train Loss: 0.0062237699Val Loss: 0.0027806390   LR: 1.00e-03
Epoch 150/1000 Train Loss: 0.0060739519Val Loss: 0.0040321762   LR: 1.00e-03
Epoch 151/1000 Train Loss: 0.0059522399Val Loss: 0.0041281624   LR: 1.00e-03
Epoch 152/1000 Train Loss: 0.0062784358Val Loss: 0.0043330282   LR: 1.00e-03
Epoch 153/1000 Train Loss: 0.0057039240Val Loss: 0.0032916625   LR: 1.00e-03
Epoch 154/1000 Train Loss: 0.0062178634Val Loss: 0.0040050251   LR: 1.00e-03
Epoch 155/1000 Train Loss: 0.0058944462Val Loss: 0.0030743693   LR: 1.00e-03
Epoch 156/1000 Train Loss: 0.0058770029Val Loss: 0.0028935178   LR: 1.00e-03
Epoch 157/1000 Train Loss: 0.0060404916Val Loss: 0.0047189745   LR: 1.00e-03
Epoch 158/1000 Train Loss: 0.0057850288Val Loss: 0.0039039284   LR: 1.00e-03
Epoch 159/1000 Train Loss: 0.0057842100Val Loss: 0.0032966578   LR: 1.00e-03
Epoch 160/1000 Train Loss: 0.0055347044Val Loss: 0.0037154068   LR: 1.00e-03
Epoch 161/1000 Train Loss: 0.0057637591Val Loss: 0.0049134535   LR: 1.00e-03
Epoch 162/1000 Train Loss: 0.0056925230Val Loss: 0.0040046429   LR: 1.00e-03
Epoch 163/1000 Train Loss: 0.0060169562Val Loss: 0.0037508804   LR: 1.00e-03
Epoch 164/1000 Train Loss: 0.0057461821Val Loss: 0.0046275808   LR: 1.00e-03
Epoch 165/1000 Train Loss: 0.0057057005Val Loss: 0.0041772129   LR: 1.00e-03
Epoch 166/1000 Train Loss: 0.0057613035Val Loss: 0.0044327800   LR: 1.00e-03
Epoch 167/1000 Train Loss: 0.0056659968Val Loss: 0.0041372208   LR: 1.00e-03
Epoch 168/1000 Train Loss: 0.0058339426Val Loss: 0.0036524346   LR: 1.00e-03
Epoch 169/1000 Train Loss: 0.0056238027Val Loss: 0.0030487484   LR: 1.00e-03
Epoch 170/1000 Train Loss: 0.0055766201Val Loss: 0.0029734763   LR: 1.00e-03
Epoch 171/1000 Train Loss: 0.0055248235Val Loss: 0.0039941013   LR: 1.00e-03
Epoch 172/1000 Train Loss: 0.0057936488Val Loss: 0.0029622948   LR: 1.00e-03
Epoch 173/1000 Train Loss: 0.0054663324Val Loss: 0.0028646395   LR: 1.00e-03
Epoch 174/1000 Train Loss: 0.0054536581Val Loss: 0.0046437336   LR: 1.00e-03
Epoch 175/1000 Train Loss: 0.0055222526Val Loss: 0.0044241316   LR: 1.00e-03
Epoch 176/1000 Train Loss: 0.0055737197Val Loss: 0.0025095858   LR: 1.00e-03
Epoch 177/1000 Train Loss: 0.0056491378Val Loss: 0.0038330084   LR: 1.00e-03
Epoch 178/1000 Train Loss: 0.0055020141Val Loss: 0.0034280584   LR: 1.00e-03
Epoch 179/1000 Train Loss: 0.0054437113Val Loss: 0.0032277592   LR: 1.00e-03
Epoch 180/1000 Train Loss: 0.0053558143Val Loss: 0.0042925991   LR: 1.00e-03
Epoch 181/1000 Train Loss: 0.0055802787Val Loss: 0.0043885011   LR: 1.00e-03
Epoch 182/1000 Train Loss: 0.0054727784Val Loss: 0.0036782389   LR: 1.00e-03
Epoch 183/1000 Train Loss: 0.0054047430Val Loss: 0.0031566770   LR: 1.00e-03
Epoch 184/1000 Train Loss: 0.0055599703Val Loss: 0.0043192196   LR: 1.00e-03
Epoch 185/1000 Train Loss: 0.0052704237Val Loss: 0.0044380819   LR: 1.00e-03
Epoch 186/1000 Train Loss: 0.0053968904Val Loss: 0.0033169111   LR: 1.00e-03
Epoch 187/1000 Train Loss: 0.0053976137Val Loss: 0.0044149732   LR: 1.00e-03
Epoch 188/1000 Train Loss: 0.0054402177Val Loss: 0.0028350920   LR: 1.00e-03
Epoch 189/1000 Train Loss: 0.0053961921Val Loss: 0.0039410303   LR: 1.00e-03
Epoch 190/1000 Train Loss: 0.0055262816Val Loss: 0.0035238261   LR: 1.00e-03
Epoch 191/1000 Train Loss: 0.0052911056Val Loss: 0.0032748723   LR: 1.00e-03
Epoch 192/1000 Train Loss: 0.0051389501Val Loss: 0.0042551509   LR: 1.00e-03
Epoch 193/1000 Train Loss: 0.0053260701Val Loss: 0.0033270427   LR: 1.00e-03
Epoch 194/1000 Train Loss: 0.0051490851Val Loss: 0.0027965481   LR: 1.00e-03
Epoch 195/1000 Train Loss: 0.0052074609Val Loss: 0.0029293946   LR: 1.00e-03
Epoch 196/1000 Train Loss: 0.0054263449Val Loss: 0.0042939444   LR: 1.00e-03
Epoch 197/1000 Train Loss: 0.0054893634Val Loss: 0.0034479935   LR: 1.00e-03
Epoch 198/1000 Train Loss: 0.0054638385Val Loss: 0.0039174647   LR: 1.00e-03
Epoch 199/1000 Train Loss: 0.0053319016Val Loss: 0.0029905818   LR: 1.00e-03
Epoch 200/1000 Train Loss: 0.0051921120Val Loss: 0.0041981829   LR: 1.00e-03
Epoch 201/1000 Train Loss: 0.0054611686Val Loss: 0.0030546215   LR: 1.00e-03
Epoch 202/1000 Train Loss: 0.0053089116Val Loss: 0.0033941157   LR: 1.00e-03
Epoch 203/1000 Train Loss: 0.0051261539Val Loss: 0.0030031958   LR: 1.00e-03
Epoch 204/1000 Train Loss: 0.0053514210Val Loss: 0.0033484810   LR: 1.00e-03
Epoch 205/1000 Train Loss: 0.0052038171Val Loss: 0.0043283123   LR: 1.00e-03
Epoch 206/1000 Train Loss: 0.0051133969Val Loss: 0.0032140471   LR: 1.00e-03
Epoch 207/1000 Train Loss: 0.0051276701Val Loss: 0.0065502825   LR: 1.00e-03
Epoch 208/1000 Train Loss: 0.0051956727Val Loss: 0.0042584051   LR: 1.00e-03
Epoch 209/1000 Train Loss: 0.0052158631Val Loss: 0.0042310107   LR: 1.00e-03
Epoch 210/1000 Train Loss: 0.0050290704Val Loss: 0.0037817617   LR: 1.00e-03
Epoch 211/1000 Train Loss: 0.0051254906Val Loss: 0.0038541911   LR: 1.00e-03
Epoch 212/1000 Train Loss: 0.0050751268Val Loss: 0.0041200148   LR: 1.00e-03
Epoch 213/1000 Train Loss: 0.0052087526Val Loss: 0.0035159165   LR: 1.00e-03
Epoch 214/1000 Train Loss: 0.0051589879Val Loss: 0.0033458222   LR: 1.00e-03
Epoch 215/1000 Train Loss: 0.0050863697Val Loss: 0.0028835092   LR: 1.00e-03
Epoch 216/1000 Train Loss: 0.0050072987Val Loss: 0.0033725288   LR: 1.00e-03
Epoch 217/1000 Train Loss: 0.0051518575Val Loss: 0.0032896483   LR: 1.00e-03
Epoch 218/1000 Train Loss: 0.0049930337Val Loss: 0.0030440364   LR: 1.00e-03
Epoch 219/1000 Train Loss: 0.0050800430Val Loss: 0.0029897450   LR: 1.00e-03
Epoch 220/1000 Train Loss: 0.0050208524Val Loss: 0.0042145543   LR: 1.00e-03
Epoch 221/1000 Train Loss: 0.0050488262Val Loss: 0.0034386922   LR: 1.00e-03
Epoch 222/1000 Train Loss: 0.0049690769Val Loss: 0.0036865827   LR: 1.00e-03
Epoch 223/1000 Train Loss: 0.0049052440Val Loss: 0.0030070863   LR: 1.00e-03
Epoch 224/1000 Train Loss: 0.0051538388Val Loss: 0.0043012527   LR: 1.00e-03
Epoch 225/1000 Train Loss: 0.0048671520Val Loss: 0.0034647555   LR: 1.00e-03
Epoch 226/1000 Train Loss: 0.0049160523Val Loss: 0.0036459757   LR: 1.00e-03
Epoch 227/1000 Train Loss: 0.0049240948Val Loss: 0.0037265859   LR: 1.00e-03
Epoch 228/1000 Train Loss: 0.0050354588Val Loss: 0.0034053614   LR: 1.00e-03
Epoch 229/1000 Train Loss: 0.0050790317Val Loss: 0.0041506026   LR: 1.00e-03
Epoch 230/1000 Train Loss: 0.0047507431Val Loss: 0.0032489737   LR: 1.00e-03
Epoch 231/1000 Train Loss: 0.0052719338Val Loss: 0.0042450793   LR: 1.00e-03
Epoch 232/1000 Train Loss: 0.0046972789Val Loss: 0.0040028802   LR: 1.00e-03
Epoch 233/1000 Train Loss: 0.0049931962Val Loss: 0.0037204290   LR: 1.00e-03
Epoch 234/1000 Train Loss: 0.0049439498Val Loss: 0.0033367213   LR: 1.00e-03
Epoch 235/1000 Train Loss: 0.0050064769Val Loss: 0.0037364348   LR: 1.00e-03
Epoch 236/1000 Train Loss: 0.0047714865Val Loss: 0.0034073872   LR: 1.00e-03
Epoch 237/1000 Train Loss: 0.0048667429Val Loss: 0.0043312280   LR: 1.00e-03
Epoch 238/1000 Train Loss: 0.0046093527Val Loss: 0.0039751460   LR: 1.00e-03
Epoch 239/1000 Train Loss: 0.0048469366Val Loss: 0.0035272012   LR: 1.00e-03
Epoch 240/1000 Train Loss: 0.0049889131Val Loss: 0.0028707562   LR: 1.00e-03
Epoch 241/1000 Train Loss: 0.0049452514Val Loss: 0.0031812873   LR: 1.00e-03
Epoch 242/1000 Train Loss: 0.0047050685Val Loss: 0.0038677029   LR: 1.00e-03
Epoch 243/1000 Train Loss: 0.0049161729Val Loss: 0.0035444050   LR: 1.00e-03
Epoch 244/1000 Train Loss: 0.0049476870Val Loss: 0.0041957080   LR: 1.00e-03
Epoch 245/1000 Train Loss: 0.0047311520Val Loss: 0.0037202423   LR: 1.00e-03
Epoch 246/1000 Train Loss: 0.0046157166Val Loss: 0.0034190982   LR: 1.00e-03
Epoch 247/1000 Train Loss: 0.0046539098Val Loss: 0.0040757668   LR: 1.00e-03
Epoch 248/1000 Train Loss: 0.0049042763Val Loss: 0.0041132737   LR: 1.00e-03
Epoch 249/1000 Train Loss: 0.0047064926Val Loss: 0.0035090433   LR: 1.00e-03
Epoch 250/1000 Train Loss: 0.0047467305Val Loss: 0.0047720787   LR: 1.00e-03
Epoch 251/1000 Train Loss: 0.0046647698Val Loss: 0.0035984723   LR: 1.00e-03
Epoch 252/1000 Train Loss: 0.0046674186Val Loss: 0.0037170490   LR: 1.00e-03
Epoch 253/1000 Train Loss: 0.0049714289Val Loss: 0.0056440641   LR: 1.00e-03
Epoch 254/1000 Train Loss: 0.0048989075Val Loss: 0.0034324158   LR: 1.00e-03
Epoch 255/1000 Train Loss: 0.0047728074Val Loss: 0.0041249971   LR: 1.00e-03
Epoch 256/1000 Train Loss: 0.0046014458Val Loss: 0.0037566609   LR: 1.00e-03
Epoch 257/1000 Train Loss: 0.0048307318Val Loss: 0.0041300835   LR: 1.00e-03
Epoch 258/1000 Train Loss: 0.0048895293Val Loss: 0.0029822041   LR: 1.00e-03
Epoch 259/1000 Train Loss: 0.0046048867Val Loss: 0.0032496808   LR: 1.00e-03
Epoch 260/1000 Train Loss: 0.0046796474Val Loss: 0.0036416893   LR: 1.00e-03
Epoch 261/1000 Train Loss: 0.0048199604Val Loss: 0.0037552947   LR: 1.00e-03
Epoch 262/1000 Train Loss: 0.0044043184Val Loss: 0.0031158075   LR: 1.00e-03
Epoch 263/1000 Train Loss: 0.0047191025Val Loss: 0.0040052585   LR: 1.00e-03
