/home/hd/hd_hd/hd_gy283/.conda/envs/py311/bin/python
Python 3.11.12
Mon Sep  1 12:59:44 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          On  |   00000000:07:00.0 Off |                    0 |
| N/A   36C    P0             67W /  400W |       0MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
cuda
raw_inputs shape: (150000, 8)
outputs shape: (150000,)
inputs shape: (150000, 7)
Namespace(data_dir='/gpfs/bwfor/work/ws/hd_gy283-my_data/sm_batches_1e6_mixed_eps=0.8', num_batches=150, batch_size=128, normalize=1, hd=90, num_layers=10, num_epochs=1000, lr=0.001, save_name='sm_mixed_eps=0.8')
Epoch 34/1000 Train Loss: 0.0132711001Val Loss: 0.0055938645   LR: 1.00e-03
Epoch 35/1000 Train Loss: 0.0125571894Val Loss: 0.0061756576   LR: 1.00e-03
Epoch 36/1000 Train Loss: 0.0124308063Val Loss: 0.0058035156   LR: 1.00e-03
Epoch 37/1000 Train Loss: 0.0122256340Val Loss: 0.0044304217   LR: 1.00e-03
Epoch 38/1000 Train Loss: 0.0123680989Val Loss: 0.0055270873   LR: 1.00e-03
Epoch 39/1000 Train Loss: 0.0125513156Val Loss: 0.0070483651   LR: 1.00e-03
Epoch 40/1000 Train Loss: 0.0125927648Val Loss: 0.0057754743   LR: 1.00e-03
Epoch 41/1000 Train Loss: 0.0119975300Val Loss: 0.0058300824   LR: 1.00e-03
Epoch 42/1000 Train Loss: 0.0116948089Val Loss: 0.0078978182   LR: 1.00e-03
Epoch 43/1000 Train Loss: 0.0115201457Val Loss: 0.0049064394   LR: 1.00e-03
Epoch 44/1000 Train Loss: 0.0117996661Val Loss: 0.0059836241   LR: 1.00e-03
Epoch 45/1000 Train Loss: 0.0111987916Val Loss: 0.0049950724   LR: 1.00e-03
Epoch 46/1000 Train Loss: 0.0118265476Val Loss: 0.0048039838   LR: 1.00e-03
Epoch 47/1000 Train Loss: 0.0111950143Val Loss: 0.0065221409   LR: 1.00e-03
Epoch 48/1000 Train Loss: 0.0115107668Val Loss: 0.0056167126   LR: 1.00e-03
Epoch 49/1000 Train Loss: 0.0109450953Val Loss: 0.0045610047   LR: 1.00e-03
Epoch 50/1000 Train Loss: 0.0110888907Val Loss: 0.0053102496   LR: 1.00e-03
Epoch 51/1000 Train Loss: 0.0110315021Val Loss: 0.0058960547   LR: 1.00e-03
Epoch 52/1000 Train Loss: 0.0117988354Val Loss: 0.0056804026   LR: 1.00e-03
Epoch 53/1000 Train Loss: 0.0109125598Val Loss: 0.0044901110   LR: 1.00e-03
Epoch 54/1000 Train Loss: 0.0111153450Val Loss: 0.0063124369   LR: 1.00e-03
Epoch 55/1000 Train Loss: 0.0108593821Val Loss: 0.0048189897   LR: 1.00e-03
Epoch 56/1000 Train Loss: 0.0105605473Val Loss: 0.0044166249   LR: 1.00e-03
Epoch 57/1000 Train Loss: 0.0099622050Val Loss: 0.0054408601   LR: 1.00e-03
Epoch 58/1000 Train Loss: 0.0104237471Val Loss: 0.0046425107   LR: 1.00e-03
Epoch 59/1000 Train Loss: 0.0103751853Val Loss: 0.0051493008   LR: 1.00e-03
Epoch 60/1000 Train Loss: 0.0103393567Val Loss: 0.0043295972   LR: 1.00e-03
Epoch 61/1000 Train Loss: 0.0102879081Val Loss: 0.0049020043   LR: 1.00e-03
Epoch 62/1000 Train Loss: 0.0100977259Val Loss: 0.0063772422   LR: 1.00e-03
Epoch 63/1000 Train Loss: 0.0100230003Val Loss: 0.0050382075   LR: 1.00e-03
Epoch 64/1000 Train Loss: 0.0102881856Val Loss: 0.0076837006   LR: 1.00e-03
Epoch 65/1000 Train Loss: 0.0099628157Val Loss: 0.0044218819   LR: 1.00e-03
Epoch 66/1000 Train Loss: 0.0106936769Val Loss: 0.0040183076   LR: 1.00e-03
Epoch 67/1000 Train Loss: 0.0100013585Val Loss: 0.0042814674   LR: 1.00e-03
Epoch 68/1000 Train Loss: 0.0098092631Val Loss: 0.0045815059   LR: 1.00e-03
Epoch 69/1000 Train Loss: 0.0095657657Val Loss: 0.0036377384   LR: 1.00e-03
Epoch 70/1000 Train Loss: 0.0095927055Val Loss: 0.0039604446   LR: 1.00e-03
Epoch 71/1000 Train Loss: 0.0094797437Val Loss: 0.0045938108   LR: 1.00e-03
Epoch 72/1000 Train Loss: 0.0096318869Val Loss: 0.0041071396   LR: 1.00e-03
Epoch 73/1000 Train Loss: 0.0095997179Val Loss: 0.0048649745   LR: 1.00e-03
Epoch 74/1000 Train Loss: 0.0096028066Val Loss: 0.0050599296   LR: 1.00e-03
Epoch 75/1000 Train Loss: 0.0096742661Val Loss: 0.0053979526   LR: 1.00e-03
Epoch 76/1000 Train Loss: 0.0100441872Val Loss: 0.0032752308   LR: 1.00e-03
Epoch 77/1000 Train Loss: 0.0092945302Val Loss: 0.0056437803   LR: 1.00e-03
Epoch 78/1000 Train Loss: 0.0093271601Val Loss: 0.0045297693   LR: 1.00e-03
Epoch 79/1000 Train Loss: 0.0092357764Val Loss: 0.0043755569   LR: 1.00e-03
Epoch 80/1000 Train Loss: 0.0090449221Val Loss: 0.0048237505   LR: 1.00e-03
Epoch 81/1000 Train Loss: 0.0090716797Val Loss: 0.0044458281   LR: 1.00e-03
Epoch 82/1000 Train Loss: 0.0092346811Val Loss: 0.0041600726   LR: 1.00e-03
Epoch 83/1000 Train Loss: 0.0091820717Val Loss: 0.0048764547   LR: 1.00e-03
Epoch 84/1000 Train Loss: 0.0093576887Val Loss: 0.0041051279   LR: 1.00e-03
Epoch 85/1000 Train Loss: 0.0088968743Val Loss: 0.0051850829   LR: 1.00e-03
Epoch 86/1000 Train Loss: 0.0094269968Val Loss: 0.0054911958   LR: 1.00e-03
Epoch 87/1000 Train Loss: 0.0095635179Val Loss: 0.0042186112   LR: 1.00e-03
Epoch 88/1000 Train Loss: 0.0084776236Val Loss: 0.0048388480   LR: 1.00e-03
Epoch 89/1000 Train Loss: 0.0088212349Val Loss: 0.0040546663   LR: 1.00e-03
Epoch 90/1000 Train Loss: 0.0091101153Val Loss: 0.0044368784   LR: 1.00e-03
Epoch 91/1000 Train Loss: 0.0089296842Val Loss: 0.0046988560   LR: 1.00e-03
Epoch 92/1000 Train Loss: 0.0087510083Val Loss: 0.0038855647   LR: 1.00e-03
Epoch 93/1000 Train Loss: 0.0086974924Val Loss: 0.0041483803   LR: 1.00e-03
Epoch 94/1000 Train Loss: 0.0086173022Val Loss: 0.0040874429   LR: 1.00e-03
Epoch 95/1000 Train Loss: 0.0086640469Val Loss: 0.0035092981   LR: 1.00e-03
Epoch 96/1000 Train Loss: 0.0086431109Val Loss: 0.0048705799   LR: 1.00e-03
Epoch 97/1000 Train Loss: 0.0087496774Val Loss: 0.0049469368   LR: 1.00e-03
Epoch 98/1000 Train Loss: 0.0086766431Val Loss: 0.0044923341   LR: 1.00e-03
Epoch 99/1000 Train Loss: 0.0087046201Val Loss: 0.0042846524   LR: 1.00e-03
Epoch 100/1000 Train Loss: 0.0086004372Val Loss: 0.0047986261   LR: 1.00e-03
Epoch 101/1000 Train Loss: 0.0088080223Val Loss: 0.0044837163   LR: 1.00e-03
Epoch 102/1000 Train Loss: 0.0085413296Val Loss: 0.0035218961   LR: 1.00e-03
Epoch 103/1000 Train Loss: 0.0083802146Val Loss: 0.0033016063   LR: 1.00e-03
Epoch 104/1000 Train Loss: 0.0083318948Val Loss: 0.0043161731   LR: 1.00e-03
Epoch 105/1000 Train Loss: 0.0086299074Val Loss: 0.0035388582   LR: 1.00e-03
Epoch 106/1000 Train Loss: 0.0089657501Val Loss: 0.0055466566   LR: 1.00e-03
Epoch 107/1000 Train Loss: 0.0079855421Val Loss: 0.0041538549   LR: 1.00e-03
Epoch 108/1000 Train Loss: 0.0083034171Val Loss: 0.0045983944   LR: 1.00e-03
Epoch 109/1000 Train Loss: 0.0085460045Val Loss: 0.0045522735   LR: 1.00e-03
Epoch 110/1000 Train Loss: 0.0085776567Val Loss: 0.0044604119   LR: 1.00e-03
Epoch 111/1000 Train Loss: 0.0084072674Val Loss: 0.0042210891   LR: 1.00e-03
Epoch 112/1000 Train Loss: 0.0081861530Val Loss: 0.0036260918   LR: 1.00e-03
Epoch 113/1000 Train Loss: 0.0088024655Val Loss: 0.0041661241   LR: 1.00e-03
Epoch 114/1000 Train Loss: 0.0083980373Val Loss: 0.0033412347   LR: 1.00e-03
Epoch 115/1000 Train Loss: 0.0081406723Val Loss: 0.0036119432   LR: 1.00e-03
Epoch 116/1000 Train Loss: 0.0082259361Val Loss: 0.0049050400   LR: 1.00e-03
Epoch 117/1000 Train Loss: 0.0079255015Val Loss: 0.0039108565   LR: 1.00e-03
Epoch 118/1000 Train Loss: 0.0080714355Val Loss: 0.0045430460   LR: 1.00e-03
Epoch 119/1000 Train Loss: 0.0080952369Val Loss: 0.0036110771   LR: 1.00e-03
Epoch 120/1000 Train Loss: 0.0077351956Val Loss: 0.0039628681   LR: 1.00e-03
Epoch 121/1000 Train Loss: 0.0078617753Val Loss: 0.0035352531   LR: 1.00e-03
Epoch 122/1000 Train Loss: 0.0078335005Val Loss: 0.0037099481   LR: 1.00e-03
Epoch 123/1000 Train Loss: 0.0080729263Val Loss: 0.0044965639   LR: 1.00e-03
Epoch 124/1000 Train Loss: 0.0082166196Val Loss: 0.0040596140   LR: 1.00e-03
Epoch 125/1000 Train Loss: 0.0079018254Val Loss: 0.0037672548   LR: 1.00e-03
Epoch 126/1000 Train Loss: 0.0078619937Val Loss: 0.0037525384   LR: 1.00e-03
Epoch 127/1000 Train Loss: 0.0080369718Val Loss: 0.0036377911   LR: 1.00e-03
Epoch 128/1000 Train Loss: 0.0078280690Val Loss: 0.0040075290   LR: 1.00e-03
Epoch 129/1000 Train Loss: 0.0077290632Val Loss: 0.0033776743   LR: 1.00e-03
Epoch 130/1000 Train Loss: 0.0078272302Val Loss: 0.0039010595   LR: 1.00e-03
Epoch 131/1000 Train Loss: 0.0075112513Val Loss: 0.0039411243   LR: 1.00e-03
Epoch 132/1000 Train Loss: 0.0078948096Val Loss: 0.0033557644   LR: 1.00e-03
Epoch 133/1000 Train Loss: 0.0076314593Val Loss: 0.0040783114   LR: 1.00e-03
Epoch 134/1000 Train Loss: 0.0077503472Val Loss: 0.0037733398   LR: 1.00e-03
Epoch 135/1000 Train Loss: 0.0073182170Val Loss: 0.0039921505   LR: 1.00e-03
Epoch 136/1000 Train Loss: 0.0077517159Val Loss: 0.0046057023   LR: 1.00e-03
Epoch 137/1000 Train Loss: 0.0074127049Val Loss: 0.0036094767   LR: 1.00e-03
Epoch 138/1000 Train Loss: 0.0078358590Val Loss: 0.0030166224   LR: 1.00e-03
Epoch 139/1000 Train Loss: 0.0073230922Val Loss: 0.0036573876   LR: 1.00e-03
Epoch 140/1000 Train Loss: 0.0076388460Val Loss: 0.0046151400   LR: 1.00e-03
Epoch 141/1000 Train Loss: 0.0078385286Val Loss: 0.0032079408   LR: 1.00e-03
Epoch 142/1000 Train Loss: 0.0074659622Val Loss: 0.0041772825   LR: 1.00e-03
Epoch 143/1000 Train Loss: 0.0074957953Val Loss: 0.0033385841   LR: 1.00e-03
Epoch 144/1000 Train Loss: 0.0074536678Val Loss: 0.0047743869   LR: 1.00e-03
Epoch 145/1000 Train Loss: 0.0074631653Val Loss: 0.0040165618   LR: 1.00e-03
Epoch 146/1000 Train Loss: 0.0074242243Val Loss: 0.0030109760   LR: 1.00e-03
Epoch 147/1000 Train Loss: 0.0074435130Val Loss: 0.0038267998   LR: 1.00e-03
Epoch 148/1000 Train Loss: 0.0075628269Val Loss: 0.0038727768   LR: 1.00e-03
Epoch 149/1000 Train Loss: 0.0073062446Val Loss: 0.0036980008   LR: 1.00e-03
Epoch 150/1000 Train Loss: 0.0074781844Val Loss: 0.0036667773   LR: 1.00e-03
Epoch 151/1000 Train Loss: 0.0072576384Val Loss: 0.0048485199   LR: 1.00e-03
Epoch 152/1000 Train Loss: 0.0073738468Val Loss: 0.0040658518   LR: 1.00e-03
Epoch 153/1000 Train Loss: 0.0075834933Val Loss: 0.0039518456   LR: 1.00e-03
Epoch 154/1000 Train Loss: 0.0075023215Val Loss: 0.0047230082   LR: 1.00e-03
Epoch 155/1000 Train Loss: 0.0066801482Val Loss: 0.0027978983   LR: 1.00e-03
Epoch 156/1000 Train Loss: 0.0076259839Val Loss: 0.0045489352   LR: 1.00e-03
Epoch 157/1000 Train Loss: 0.0074402823Val Loss: 0.0044026899   LR: 1.00e-03
Epoch 158/1000 Train Loss: 0.0070697125Val Loss: 0.0052165899   LR: 1.00e-03
Epoch 159/1000 Train Loss: 0.0071086766Val Loss: 0.0037020767   LR: 1.00e-03
Epoch 160/1000 Train Loss: 0.0069983724Val Loss: 0.0045083758   LR: 1.00e-03
Epoch 161/1000 Train Loss: 0.0071477070Val Loss: 0.0030987357   LR: 1.00e-03
Epoch 162/1000 Train Loss: 0.0070456051Val Loss: 0.0039851507   LR: 1.00e-03
Epoch 163/1000 Train Loss: 0.0073017383Val Loss: 0.0038785680   LR: 1.00e-03
Epoch 164/1000 Train Loss: 0.0068973014Val Loss: 0.0038256894   LR: 1.00e-03
Epoch 165/1000 Train Loss: 0.0071276551Val Loss: 0.0038160459   LR: 1.00e-03
Epoch 166/1000 Train Loss: 0.0072039609Val Loss: 0.0039527070   LR: 1.00e-03
Epoch 167/1000 Train Loss: 0.0069894382Val Loss: 0.0029856429   LR: 1.00e-03
Epoch 168/1000 Train Loss: 0.0067343392Val Loss: 0.0043304585   LR: 1.00e-03
Epoch 169/1000 Train Loss: 0.0066867468Val Loss: 0.0039275448   LR: 1.00e-03
Epoch 170/1000 Train Loss: 0.0069287663Val Loss: 0.0041035457   LR: 1.00e-03
Epoch 171/1000 Train Loss: 0.0068757523Val Loss: 0.0043610209   LR: 1.00e-03
Epoch 172/1000 Train Loss: 0.0072022607Val Loss: 0.0032317288   LR: 1.00e-03
Epoch 173/1000 Train Loss: 0.0068754626Val Loss: 0.0045590644   LR: 1.00e-03
Epoch 174/1000 Train Loss: 0.0070828619Val Loss: 0.0034466855   LR: 1.00e-03
Epoch 175/1000 Train Loss: 0.0065307999Val Loss: 0.0036867309   LR: 1.00e-03
Epoch 176/1000 Train Loss: 0.0067243664Val Loss: 0.0031740055   LR: 1.00e-03
Epoch 177/1000 Train Loss: 0.0068973600Val Loss: 0.0036339501   LR: 1.00e-03
Epoch 178/1000 Train Loss: 0.0070703021Val Loss: 0.0037023387   LR: 1.00e-03
Epoch 179/1000 Train Loss: 0.0067036324Val Loss: 0.0039753343   LR: 1.00e-03
Epoch 180/1000 Train Loss: 0.0068728157Val Loss: 0.0038188930   LR: 1.00e-03
Epoch 181/1000 Train Loss: 0.0067724038Val Loss: 0.0040129457   LR: 1.00e-03
Epoch 182/1000 Train Loss: 0.0066086382Val Loss: 0.0044854243   LR: 1.00e-03
Epoch 183/1000 Train Loss: 0.0069399647Val Loss: 0.0038905792   LR: 1.00e-03
Epoch 184/1000 Train Loss: 0.0063581162Val Loss: 0.0033370294   LR: 1.00e-03
Epoch 185/1000 Train Loss: 0.0064269830Val Loss: 0.0055383535   LR: 1.00e-03
Epoch 186/1000 Train Loss: 0.0068630403Val Loss: 0.0047028809   LR: 1.00e-03
Epoch 187/1000 Train Loss: 0.0065209770Val Loss: 0.0035358075   LR: 1.00e-03
Epoch 188/1000 Train Loss: 0.0067711395Val Loss: 0.0038394544   LR: 1.00e-03
Epoch 189/1000 Train Loss: 0.0066645221Val Loss: 0.0032981483   LR: 1.00e-03
Epoch 190/1000 Train Loss: 0.0062454691Val Loss: 0.0039456870   LR: 1.00e-03
Epoch 191/1000 Train Loss: 0.0064008581Val Loss: 0.0037062391   LR: 1.00e-03
Epoch 192/1000 Train Loss: 0.0065663096Val Loss: 0.0027958923   LR: 1.00e-03
Epoch 193/1000 Train Loss: 0.0065666205Val Loss: 0.0037249094   LR: 1.00e-03
Epoch 194/1000 Train Loss: 0.0067522362Val Loss: 0.0031707145   LR: 1.00e-03
Epoch 195/1000 Train Loss: 0.0068094260Val Loss: 0.0040191217   LR: 1.00e-03
Epoch 196/1000 Train Loss: 0.0065216720Val Loss: 0.0030966762   LR: 1.00e-03
Epoch 197/1000 Train Loss: 0.0065808916Val Loss: 0.0040060299   LR: 1.00e-03
Epoch 198/1000 Train Loss: 0.0062828027Val Loss: 0.0029652261   LR: 1.00e-03
Epoch 199/1000 Train Loss: 0.0063700645Val Loss: 0.0039442566   LR: 1.00e-03
Epoch 200/1000 Train Loss: 0.0062316754Val Loss: 0.0037575998   LR: 1.00e-03
Epoch 201/1000 Train Loss: 0.0063221431Val Loss: 0.0035065419   LR: 1.00e-03
Epoch 202/1000 Train Loss: 0.0062927257Val Loss: 0.0033566622   LR: 1.00e-03
Epoch 203/1000 Train Loss: 0.0064526864Val Loss: 0.0046620548   LR: 1.00e-03
Epoch 204/1000 Train Loss: 0.0063962938Val Loss: 0.0033731415   LR: 1.00e-03
Epoch 205/1000 Train Loss: 0.0064645942Val Loss: 0.0035507554   LR: 1.00e-03
Epoch 206/1000 Train Loss: 0.0063743694Val Loss: 0.0033070980   LR: 1.00e-03
Epoch 207/1000 Train Loss: 0.0061543909Val Loss: 0.0041633544   LR: 1.00e-03
Epoch 208/1000 Train Loss: 0.0063756118Val Loss: 0.0033001062   LR: 1.00e-03
Epoch 209/1000 Train Loss: 0.0060980128Val Loss: 0.0029311091   LR: 1.00e-03
Epoch 210/1000 Train Loss: 0.0062788594Val Loss: 0.0030607192   LR: 1.00e-03
Epoch 211/1000 Train Loss: 0.0062658578Val Loss: 0.0041823689   LR: 1.00e-03
Epoch 212/1000 Train Loss: 0.0064548318Val Loss: 0.0044175320   LR: 1.00e-03
Epoch 213/1000 Train Loss: 0.0061669480Val Loss: 0.0027883404   LR: 1.00e-03
Epoch 214/1000 Train Loss: 0.0062005220Val Loss: 0.0055336790   LR: 1.00e-03
Epoch 215/1000 Train Loss: 0.0063278172Val Loss: 0.0026906098   LR: 1.00e-03
Epoch 216/1000 Train Loss: 0.0062426434Val Loss: 0.0033375774   LR: 1.00e-03
Epoch 217/1000 Train Loss: 0.0059837837Val Loss: 0.0029159785   LR: 1.00e-03
Epoch 218/1000 Train Loss: 0.0065440839Val Loss: 0.0034034178   LR: 1.00e-03
Epoch 219/1000 Train Loss: 0.0060889701Val Loss: 0.0037142038   LR: 1.00e-03
Epoch 220/1000 Train Loss: 0.0064539843Val Loss: 0.0038772591   LR: 1.00e-03
Epoch 221/1000 Train Loss: 0.0061470848Val Loss: 0.0042052157   LR: 1.00e-03
Epoch 222/1000 Train Loss: 0.0062440064Val Loss: 0.0054846718   LR: 1.00e-03
Epoch 223/1000 Train Loss: 0.0062489111Val Loss: 0.0035434920   LR: 1.00e-03
Epoch 224/1000 Train Loss: 0.0061641581Val Loss: 0.0032370351   LR: 1.00e-03
Epoch 225/1000 Train Loss: 0.0061396702Val Loss: 0.0030099408   LR: 1.00e-03
Epoch 226/1000 Train Loss: 0.0060169832Val Loss: 0.0031409692   LR: 1.00e-03
Epoch 227/1000 Train Loss: 0.0062931796Val Loss: 0.0044807897   LR: 1.00e-03
Epoch 228/1000 Train Loss: 0.0062220129Val Loss: 0.0032782980   LR: 1.00e-03
Epoch 229/1000 Train Loss: 0.0060251035Val Loss: 0.0034270328   LR: 1.00e-03
Epoch 230/1000 Train Loss: 0.0058661917Val Loss: 0.0035006746   LR: 1.00e-03
Epoch 231/1000 Train Loss: 0.0062024157Val Loss: 0.0031362892   LR: 1.00e-03
Epoch 232/1000 Train Loss: 0.0062301592Val Loss: 0.0035533588   LR: 1.00e-03
Epoch 233/1000 Train Loss: 0.0060017874Val Loss: 0.0027707283   LR: 1.00e-03
Epoch 234/1000 Train Loss: 0.0059683085Val Loss: 0.0040075917   LR: 1.00e-03
Epoch 235/1000 Train Loss: 0.0057065165Val Loss: 0.0032428121   LR: 1.00e-03
Epoch 236/1000 Train Loss: 0.0061165894Val Loss: 0.0034844882   LR: 1.00e-03
Epoch 237/1000 Train Loss: 0.0060173664Val Loss: 0.0028103021   LR: 1.00e-03
Epoch 238/1000 Train Loss: 0.0058880128Val Loss: 0.0033048583   LR: 1.00e-03
Epoch 239/1000 Train Loss: 0.0059542296Val Loss: 0.0035766091   LR: 1.00e-03
Epoch 240/1000 Train Loss: 0.0059005916Val Loss: 0.0034198323   LR: 1.00e-03
Epoch 241/1000 Train Loss: 0.0058700435Val Loss: 0.0038690430   LR: 1.00e-03
Epoch 242/1000 Train Loss: 0.0061269528Val Loss: 0.0032033798   LR: 1.00e-03
Epoch 243/1000 Train Loss: 0.0058171562Val Loss: 0.0045411264   LR: 1.00e-03
Epoch 244/1000 Train Loss: 0.0058351298Val Loss: 0.0041464407   LR: 1.00e-03
Epoch 245/1000 Train Loss: 0.0058390215Val Loss: 0.0030169974   LR: 1.00e-03
Epoch 246/1000 Train Loss: 0.0061025408Val Loss: 0.0037290827   LR: 1.00e-03
Epoch 247/1000 Train Loss: 0.0060611461Val Loss: 0.0035674196   LR: 1.00e-03
Epoch 248/1000 Train Loss: 0.0060132765Val Loss: 0.0035951288   LR: 1.00e-03
Epoch 249/1000 Train Loss: 0.0056672177Val Loss: 0.0030975018   LR: 1.00e-03
Epoch 250/1000 Train Loss: 0.0059521130Val Loss: 0.0035551299   LR: 1.00e-03
Epoch 251/1000 Train Loss: 0.0059562496Val Loss: 0.0036226284   LR: 1.00e-03
Epoch 252/1000 Train Loss: 0.0056405551Val Loss: 0.0028887705   LR: 1.00e-03
Epoch 253/1000 Train Loss: 0.0056863381Val Loss: 0.0030728776   LR: 1.00e-03
Epoch 254/1000 Train Loss: 0.0058383497Val Loss: 0.0029986086   LR: 1.00e-03
Epoch 255/1000 Train Loss: 0.0060021721Val Loss: 0.0030096322   LR: 1.00e-03
Epoch 256/1000 Train Loss: 0.0057272456Val Loss: 0.0035571300   LR: 1.00e-03
Epoch 257/1000 Train Loss: 0.0056460097Val Loss: 0.0032820045   LR: 1.00e-03
Epoch 258/1000 Train Loss: 0.0058391799Val Loss: 0.0030686173   LR: 1.00e-03
Epoch 259/1000 Train Loss: 0.0060226516Val Loss: 0.0028953192   LR: 1.00e-03
Epoch 260/1000 Train Loss: 0.0055832484Val Loss: 0.0028505624   LR: 1.00e-03
Epoch 261/1000 Train Loss: 0.0055895566Val Loss: 0.0030021113   LR: 1.00e-03
Epoch 262/1000 Train Loss: 0.0059162657Val Loss: 0.0036715722   LR: 1.00e-03
Epoch 263/1000 Train Loss: 0.0060907184Val Loss: 0.0035243097   LR: 1.00e-03
