x,y,phi
-138,-30,-0.866531
-137.25,-30,-0.840906
-136.5,-30,-0.816262
-135.75,-30,-0.7925
-135,-30,-0.769504
-134.25,-30,-0.747256
-133.5,-30,-0.725696
-132.75,-30,-0.704773
-132,-30,-0.684393
-131.25,-30,-0.664602
-130.5,-30,-0.645347
-129.75,-30,-0.62658
-129,-30,-0.608249
-128.25,-30,-0.590412
-127.5,-30,-0.573021
-126.75,-30,-0.556005
-126,-30,-0.539393
-125.25,-30,-0.523202
-124.5,-30,-0.507369
-123.75,-30,-0.491889
-123,-30,-0.47677
-122.25,-30,-0.462001
-121.5,-30,-0.447559
-120.75,-30,-0.433451
-120,-30,-0.419651
-119.25,-30,-0.406162
-118.5,-30,-0.392996
-117.75,-30,-0.380117
-117,-30,-0.367518
-116.25,-30,-0.355225
-115.5,-30,-0.343209
-114.75,-30,-0.331466
-114,-30,-0.320002
-113.25,-30,-0.308785
-112.5,-30,-0.297853
-111.75,-30,-0.287177
-111,-30,-0.276739
-110.25,-30,-0.266559
-109.5,-30,-0.256629
-108.75,-30,-0.246939
-108,-30,-0.237489
-107.25,-30,-0.228258
-106.5,-30,-0.219278
-105.75,-30,-0.210513
-105,-30,-0.201976
-104.25,-30,-0.193652
-103.5,-30,-0.185546
-102.75,-30,-0.177664
-102,-30,-0.169979
-101.25,-30,-0.162508
-100.5,-30,-0.155225
-99.75,-30,-0.148162
-99,-30,-0.141282
-98.25,-30,-0.134601
-97.5,-30,-0.128101
-96.75,-30,-0.121797
-96,-30,-0.115673
-95.25,-30,-0.109733
-94.5,-30,-0.103962
-93.75,-30,-0.09837
-93,-30,-0.0929492
-92.25,-30,-0.0877004
-91.5,-30,-0.0826098
-90.75,-30,-0.0776833
-90,-30,-0.0729159
-89.25,-30,-0.0683077
-88.5,-30,-0.0638526
-87.75,-30,-0.0595439
-87,-30,-0.0553846
-86.25,-30,-0.0513706
-85.5,-30,-0.0474996
-84.75,-30,-0.0437681
-84,-30,-0.0401694
-83.25,-30,-0.0367053
-82.5,-30,-0.0333751
-81.75,-30,-0.0301711
-81,-30,-0.027093
-80.25,-30,-0.0241378
-79.5,-30,-0.021301
-78.75,-30,-0.0185842
-78,-30,-0.0159826
-77.25,-30,-0.0134927
-76.5,-30,-0.0111123
-75.75,-30,-0.00883953
-75,-30,-0.00667249
-74.25,-30,-0.00460794
-73.5,-30,-0.0026431
-72.75,-30,-0.000776039
-72,-30,0.000995583
-71.25,-30,0.00267417
-70.5,-30,0.00426236
-69.75,-30,0.00576228
-69,-30,0.0071761
-68.25,-30,0.00850576
-67.5,-30,0.0097536
-66.75,-30,0.0109226
-66,-30,0.0120149
-65.25,-30,0.013032
-64.5,-30,0.013976
-63.75,-30,0.014849
-63,-30,0.0156529
-62.25,-30,0.0163909
-61.5,-30,0.0170653
-60.75,-30,0.0176764
-60,-30,0.0182267
-59.25,-30,0.0187182
-58.5,-30,0.0191528
-57.75,-30,0.0195325
-57,-30,0.0198604
-56.25,-30,0.0201375
-55.5,-30,0.0203655
-54.75,-30,0.0205464
-54,-30,0.0206809
-53.25,-30,0.0207713
-52.5,-30,0.0208203
-51.75,-30,0.0208273
-51,-30,0.020797
-50.25,-30,0.0207309
-49.5,-30,0.02063
-48.75,-30,0.0204944
-48,-30,0.0203277
-47.25,-30,0.020129
-46.5,-30,0.0199019
-45.75,-30,0.0196478
-45,-30,0.0193666
-44.25,-30,0.0190612
-43.5,-30,0.0187331
-42.75,-30,0.0183834
-42,-30,0.0180136
-41.25,-30,0.017625
-40.5,-30,0.017219
-39.75,-30,0.0167971
-39,-30,0.0163608
-38.25,-30,0.015911
-37.5,-30,0.0154489
-36.75,-30,0.0149761
-36,-30,0.0144929
-35.25,-30,0.014001
-34.5,-30,0.0135029
-33.75,-30,0.0129977
-33,-30,0.0124881
-32.25,-30,0.0119739
-31.5,-30,0.0114567
-30.75,-30,0.0109377
-30,-30,0.0104176
-29.25,-30,0.00989697
-28.5,-30,0.0093771
-27.75,-30,0.00885887
-27,-30,0.00834304
-26.25,-30,0.00783094
-25.5,-30,0.0073255
-24.75,-30,0.00682513
-24,-30,0.00633001
-23.25,-30,0.0058415
-22.5,-30,0.00535979
-21.75,-30,0.0048896
-21,-30,0.00442772
-20.25,-30,0.0039747
-19.5,-30,0.00353219
-18.75,-30,0.00310258
-18,-30,0.00268367
-17.25,-30,0.00227683
-16.5,-30,0.00188441
-15.75,-30,0.00150458
-15,-30,0.00113931
-14.25,-30,0.000788608
-13.5,-30,0.000452905
-12.75,-30,0.000132914
-12,-30,-0.00017113
-11.25,-30,-0.000458825
-10.5,-30,-0.000729668
-9.75,-30,-0.000983313
-9,-30,-0.00121981
-8.25,-30,-0.00143783
-7.5,-30,-0.00163854
-6.75,-30,-0.00182093
-6,-30,-0.00198419
-5.25,-30,-0.00212829
-4.5,-30,-0.00225493
-3.75,-30,-0.00236201
-3,-30,-0.00244967
-2.25,-30,-0.00251777
-1.5,-30,-0.00256633
-0.75,-30,-0.0025955
0,-30,-0.00260529
0.75,-30,-0.0025955
1.5,-30,-0.00256633
2.25,-30,-0.00251777
3,-30,-0.00244967
3.75,-30,-0.00236201
4.5,-30,-0.00225493
5.25,-30,-0.00212829
6,-30,-0.00198419
6.75,-30,-0.00182093
7.5,-30,-0.00163853
8.25,-30,-0.00143783
9,-30,-0.00121981
9.75,-30,-0.000983308
10.5,-30,-0.000729663
11.25,-30,-0.00045882
12,-30,-0.000171124
12.75,-30,0.00013292
13.5,-30,0.000452911
14.25,-30,0.000788616
15,-30,0.00113931
15.75,-30,0.00150459
16.5,-30,0.00188442
17.25,-30,0.00227684
18,-30,0.00268368
18.75,-30,0.00310259
19.5,-30,0.0035322
20.25,-30,0.00397471
21,-30,0.00442773
21.75,-30,0.00488961
22.5,-30,0.0053598
23.25,-30,0.00584151
24,-30,0.00633003
24.75,-30,0.00682514
25.5,-30,0.00732551
26.25,-30,0.00783095
27,-30,0.00834306
27.75,-30,0.00885889
28.5,-30,0.00937711
29.25,-30,0.00989698
30,-30,0.0104177
30.75,-30,0.0109378
31.5,-30,0.0114568
32.25,-30,0.0119739
33,-30,0.0124881
33.75,-30,0.0129977
34.5,-30,0.0135029
35.25,-30,0.014001
36,-30,0.0144929
36.75,-30,0.0149761
37.5,-30,0.015449
38.25,-30,0.015911
39,-30,0.0163608
39.75,-30,0.0167971
40.5,-30,0.017219
41.25,-30,0.0176251
42,-30,0.0180136
42.75,-30,0.0183834
43.5,-30,0.0187331
44.25,-30,0.0190613
45,-30,0.0193666
45.75,-30,0.0196478
46.5,-30,0.0199019
47.25,-30,0.020129
48,-30,0.0203277
48.75,-30,0.0204944
49.5,-30,0.02063
50.25,-30,0.0207309
51,-30,0.020797
51.75,-30,0.0208273
52.5,-30,0.0208203
53.25,-30,0.0207713
54,-30,0.0206809
54.75,-30,0.0205464
55.5,-30,0.0203655
56.25,-30,0.0201375
57,-30,0.0198604
57.75,-30,0.0195325
58.5,-30,0.0191528
59.25,-30,0.0187182
60,-30,0.0182268
60.75,-30,0.0176764
61.5,-30,0.0170653
62.25,-30,0.0163909
63,-30,0.015653
63.75,-30,0.014849
64.5,-30,0.013976
65.25,-30,0.013032
66,-30,0.0120149
66.75,-30,0.0109226
67.5,-30,0.00975362
68.25,-30,0.00850578
69,-30,0.00717611
69.75,-30,0.0057623
70.5,-30,0.00426238
71.25,-30,0.00267419
72,-30,0.000995602
72.75,-30,-0.00077602
73.5,-30,-0.00264308
74.25,-30,-0.00460792
75,-30,-0.00667247
75.75,-30,-0.00883951
76.5,-30,-0.0111123
77.25,-30,-0.0134927
78,-30,-0.0159825
78.75,-30,-0.0185842
79.5,-30,-0.021301
80.25,-30,-0.0241378
81,-30,-0.027093
81.75,-30,-0.0301711
82.5,-30,-0.0333751
83.25,-30,-0.0367052
84,-30,-0.0401694
84.75,-30,-0.0437681
85.5,-30,-0.0474996
86.25,-30,-0.0513706
87,-30,-0.0553846
87.75,-30,-0.0595439
88.5,-30,-0.0638526
89.25,-30,-0.0683076
90,-30,-0.0729159
90.75,-30,-0.0776833
91.5,-30,-0.0826098
92.25,-30,-0.0877004
93,-30,-0.0929492
93.75,-30,-0.09837
94.5,-30,-0.103962
95.25,-30,-0.109733
96,-30,-0.115673
96.75,-30,-0.121797
97.5,-30,-0.128101
98.25,-30,-0.134601
99,-30,-0.141282
99.75,-30,-0.148162
100.5,-30,-0.155225
101.25,-30,-0.162508
102,-30,-0.169979
102.75,-30,-0.177664
103.5,-30,-0.185546
104.25,-30,-0.193652
105,-30,-0.201976
105.75,-30,-0.210513
106.5,-30,-0.219278
107.25,-30,-0.228258
108,-30,-0.237489
108.75,-30,-0.246939
109.5,-30,-0.256629
110.25,-30,-0.266559
111,-30,-0.276739
111.75,-30,-0.287177
112.5,-30,-0.297853
113.25,-30,-0.308785
114,-30,-0.320002
114.75,-30,-0.331466
115.5,-30,-0.343209
116.25,-30,-0.355225
117,-30,-0.367518
117.75,-30,-0.380117
118.5,-30,-0.392996
119.25,-30,-0.406162
120,-30,-0.419651
120.75,-30,-0.433451
121.5,-30,-0.447559
122.25,-30,-0.462001
123,-30,-0.47677
123.75,-30,-0.491889
124.5,-30,-0.507369
125.25,-30,-0.523202
126,-30,-0.539393
126.75,-30,-0.556005
127.5,-30,-0.573021
128.25,-30,-0.590412
129,-30,-0.608249
129.75,-30,-0.62658
130.5,-30,-0.645347
131.25,-30,-0.664602
132,-30,-0.684393
132.75,-30,-0.704773
133.5,-30,-0.725696
134.25,-30,-0.747256
135,-30,-0.769504
135.75,-30,-0.7925
136.5,-30,-0.816262
137.25,-30,-0.840906
138,-30,-0.866531
138.75,-30,-0.893235
139.5,-30,-0.921144
140.25,-30,-0.950466
141,-30,-0.981447
141.75,-30,-1.01436
142.5,-30,-1.04964
143.25,-30,-1.08796
144,-30,-1.13034
144.75,-30,-1.17843
145.5,-30,-1.23586
146.25,-30,-1.31509
-147,-29.25,-1.4823
-146.25,-29.25,-1.37081
-145.5,-29.25,-1.28526
-144.75,-29.25,-1.21987
-144,-29.25,-1.16725
-143.25,-29.25,-1.12113
-142.5,-29.25,-1.07984
-141.75,-29.25,-1.04228
-141,-29.25,-1.00779
-140.25,-29.25,-0.975405
-139.5,-29.25,-0.944772
-138.75,-29.25,-0.91574
-138,-29.25,-0.888204
-137.25,-29.25,-0.861786
-136.5,-29.25,-0.836363
-135.75,-29.25,-0.811901
-135,-29.25,-0.788385
-134.25,-29.25,-0.765594
-133.5,-29.25,-0.743497
-132.75,-29.25,-0.72208
-132,-29.25,-0.70135
-131.25,-29.25,-0.681139
-130.5,-29.25,-0.661479
-129.75,-29.25,-0.642349
-129,-29.25,-0.62374
-128.25,-29.25,-0.605568
-127.5,-29.25,-0.587852
-126.75,-29.25,-0.570575
-126,-29.25,-0.553705
-125.25,-29.25,-0.537237
-124.5,-29.25,-0.521162
-123.75,-29.25,-0.505437
-123,-29.25,-0.490092
-122.25,-29.25,-0.475109
-121.5,-29.25,-0.460453
-120.75,-29.25,-0.446114
-120,-29.25,-0.432131
-119.25,-29.25,-0.41846
-118.5,-29.25,-0.405081
-117.75,-29.25,-0.392013
-117,-29.25,-0.379251
-116.25,-29.25,-0.366772
-115.5,-29.25,-0.354586
-114.75,-29.25,-0.342667
-114,-29.25,-0.331027
-113.25,-29.25,-0.319675
-112.5,-29.25,-0.308567
-111.75,-29.25,-0.297721
-111,-29.25,-0.287143
-110.25,-29.25,-0.276808
-109.5,-29.25,-0.266729
-108.75,-29.25,-0.256884
-108,-29.25,-0.247276
-107.25,-29.25,-0.237925
-106.5,-29.25,-0.228787
-105.75,-29.25,-0.219884
-105,-29.25,-0.211196
-104.25,-29.25,-0.202743
-103.5,-29.25,-0.194508
-102.75,-29.25,-0.186477
-102,-29.25,-0.178664
-101.25,-29.25,-0.17105
-100.5,-29.25,-0.163654
-99.75,-29.25,-0.156447
-99,-29.25,-0.149441
-98.25,-29.25,-0.142624
-97.5,-29.25,-0.136009
-96.75,-29.25,-0.129576
-96,-29.25,-0.123327
-95.25,-29.25,-0.117255
-94.5,-29.25,-0.11137
-93.75,-29.25,-0.105657
-93,-29.25,-0.100117
-92.25,-29.25,-0.0947412
-91.5,-29.25,-0.0895354
-90.75,-29.25,-0.0844931
-90,-29.25,-0.079614
-89.25,-29.25,-0.0748849
-88.5,-29.25,-0.0703126
-87.75,-29.25,-0.065893
-87,-29.25,-0.0616232
-86.25,-29.25,-0.0574993
-85.5,-29.25,-0.0535141
-84.75,-29.25,-0.0496705
-84,-29.25,-0.045967
-83.25,-29.25,-0.0423969
-82.5,-29.25,-0.0389592
-81.75,-29.25,-0.0356482
-81,-29.25,-0.0324638
-80.25,-29.25,-0.0294068
-79.5,-29.25,-0.0264691
-78.75,-29.25,-0.0236495
-78,-29.25,-0.0209459
-77.25,-29.25,-0.0183559
-76.5,-29.25,-0.0158775
-75.75,-29.25,-0.0135075
-75,-29.25,-0.0112433
-74.25,-29.25,-0.00908244
-73.5,-29.25,-0.00702217
-72.75,-29.25,-0.00506142
-72,-29.25,-0.00319683
-71.25,-29.25,-0.00142605
-70.5,-29.25,0.000253163
-69.75,-29.25,0.00184303
-69,-29.25,0.00334586
-68.25,-29.25,0.0047641
-67.5,-29.25,0.00609979
-66.75,-29.25,0.00735506
-66,-29.25,0.008532
-65.25,-29.25,0.0096327
-64.5,-29.25,0.0106604
-63.75,-29.25,0.0116165
-63,-29.25,0.0125028
-62.25,-29.25,0.0133213
-61.5,-29.25,0.014074
-60.75,-29.25,0.0147629
-60,-29.25,0.0153911
-59.25,-29.25,0.0159602
-58.5,-29.25,0.0164712
-57.75,-29.25,0.0169264
-57,-29.25,0.0173276
-56.25,-29.25,0.0176768
-55.5,-29.25,0.0179751
-54.75,-29.25,0.0182257
-54,-29.25,0.0184314
-53.25,-29.25,0.0185922
-52.5,-29.25,0.018709
-51.75,-29.25,0.0187852
-51,-29.25,0.0188207
-50.25,-29.25,0.0188187
-49.5,-29.25,0.0187797
-48.75,-29.25,0.0187064
-48,-29.25,0.0186009
-47.25,-29.25,0.0184654
-46.5,-29.25,0.0182986
-45.75,-29.25,0.0181038
-45,-29.25,0.0178824
-44.25,-29.25,0.017635
-43.5,-29.25,0.0173634
-42.75,-29.25,0.0170693
-42,-29.25,0.0167542
-41.25,-29.25,0.0164194
-40.5,-29.25,0.0160661
-39.75,-29.25,0.0156958
-39,-29.25,0.0153098
-38.25,-29.25,0.0149094
-37.5,-29.25,0.014496
-36.75,-29.25,0.0140708
-36,-29.25,0.0136343
-35.25,-29.25,0.0131888
-34.5,-29.25,0.012735
-33.75,-29.25,0.0122737
-33,-29.25,0.0118065
-32.25,-29.25,0.0113342
-31.5,-29.25,0.0108577
-30.75,-29.25,0.0103783
-30,-29.25,0.00989698
-29.25,-29.25,0.00941445
-28.5,-29.25,0.00893154
-27.75,-29.25,0.0084493
-27,-29.25,0.00796846
-26.25,-29.25,0.00749149
-25.5,-29.25,0.00701918
-24.75,-29.25,0.00655097
-24,-29.25,0.0060871
-23.25,-29.25,0.00562903
-22.5,-29.25,0.00517688
-21.75,-29.25,0.00473477
-21,-29.25,0.00430042
-20.25,-29.25,0.00387416
-19.5,-29.25,0.0034567
-18.75,-29.25,0.00305185
-18,-29.25,0.00265689
-17.25,-29.25,0.00227258
-16.5,-29.25,0.0019018
-15.75,-29.25,0.00154298
-15,-29.25,0.00119707
-14.25,-29.25,0.000865473
-13.5,-29.25,0.000547399
-12.75,-29.25,0.000244429
-12,-29.25,-4.3729e-05
-11.25,-29.25,-0.000316488
-10.5,-29.25,-0.000573161
-9.75,-29.25,-0.000814123
-9,-29.25,-0.00103822
-8.25,-29.25,-0.00124548
-7.5,-29.25,-0.00143614
-6.75,-29.25,-0.00160893
-6,-29.25,-0.00176368
-5.25,-29.25,-0.00190194
-4.5,-29.25,-0.00202185
-3.75,-29.25,-0.00212316
-3,-29.25,-0.00220598
-2.25,-29.25,-0.00227035
-1.5,-29.25,-0.00231645
-0.75,-29.25,-0.00234456
0,-29.25,-0.00235397
0.75,-29.25,-0.00234456
1.5,-29.25,-0.00231645
2.25,-29.25,-0.00227035
3,-29.25,-0.00220598
3.75,-29.25,-0.00212316
4.5,-29.25,-0.00202185
5.25,-29.25,-0.00190194
6,-29.25,-0.00176367
6.75,-29.25,-0.00160892
7.5,-29.25,-0.00143614
8.25,-29.25,-0.00124547
9,-29.25,-0.00103821
9.75,-29.25,-0.000814118
10.5,-29.25,-0.000573156
11.25,-29.25,-0.000316483
12,-29.25,-4.3723e-05
12.75,-29.25,0.000244436
13.5,-29.25,0.000547406
14.25,-29.25,0.00086548
15,-29.25,0.00119707
15.75,-29.25,0.00154299
16.5,-29.25,0.0019018
17.25,-29.25,0.00227259
18,-29.25,0.0026569
18.75,-29.25,0.00305186
19.5,-29.25,0.00345671
20.25,-29.25,0.00387417
21,-29.25,0.00430043
21.75,-29.25,0.00473478
22.5,-29.25,0.00517689
23.25,-29.25,0.00562905
24,-29.25,0.00608712
24.75,-29.25,0.00655098
25.5,-29.25,0.00701919
26.25,-29.25,0.00749151
27,-29.25,0.00796847
27.75,-29.25,0.00844932
28.5,-29.25,0.00893155
29.25,-29.25,0.00941447
30,-29.25,0.00989699
30.75,-29.25,0.0103783
31.5,-29.25,0.0108577
32.25,-29.25,0.0113342
33,-29.25,0.0118065
33.75,-29.25,0.0122737
34.5,-29.25,0.012735
35.25,-29.25,0.0131889
36,-29.25,0.0136344
36.75,-29.25,0.0140708
37.5,-29.25,0.0144961
38.25,-29.25,0.0149094
39,-29.25,0.0153098
39.75,-29.25,0.0156958
40.5,-29.25,0.0160661
41.25,-29.25,0.0164194
42,-29.25,0.0167542
42.75,-29.25,0.0170694
43.5,-29.25,0.0173634
44.25,-29.25,0.017635
45,-29.25,0.0178824
45.75,-29.25,0.0181038
46.5,-29.25,0.0182987
47.25,-29.25,0.0184654
48,-29.25,0.018601
48.75,-29.25,0.0187065
49.5,-29.25,0.0187798
50.25,-29.25,0.0188187
51,-29.25,0.0188207
51.75,-29.25,0.0187852
52.5,-29.25,0.018709
53.25,-29.25,0.0185922
54,-29.25,0.0184315
54.75,-29.25,0.0182258
55.5,-29.25,0.0179751
56.25,-29.25,0.0176768
57,-29.25,0.0173276
57.75,-29.25,0.0169264
58.5,-29.25,0.0164712
59.25,-29.25,0.0159602
60,-29.25,0.0153911
60.75,-29.25,0.0147629
61.5,-29.25,0.014074
62.25,-29.25,0.0133213
63,-29.25,0.0125028
63.75,-29.25,0.0116165
64.5,-29.25,0.0106604
65.25,-29.25,0.00963272
66,-29.25,0.00853202
66.75,-29.25,0.00735508
67.5,-29.25,0.00609981
68.25,-29.25,0.00476412
69,-29.25,0.00334588
69.75,-29.25,0.00184305
70.5,-29.25,0.000253182
71.25,-29.25,-0.00142603
72,-29.25,-0.00319681
72.75,-29.25,-0.00506141
73.5,-29.25,-0.00702215
74.25,-29.25,-0.00908242
75,-29.25,-0.0112433
75.75,-29.25,-0.0135075
76.5,-29.25,-0.0158775
77.25,-29.25,-0.0183559
78,-29.25,-0.0209459
78.75,-29.25,-0.0236494
79.5,-29.25,-0.0264691
80.25,-29.25,-0.0294068
81,-29.25,-0.0324638
81.75,-29.25,-0.0356481
82.5,-29.25,-0.0389592
83.25,-29.25,-0.0423969
84,-29.25,-0.045967
84.75,-29.25,-0.0496705
85.5,-29.25,-0.0535141
86.25,-29.25,-0.0574993
87,-29.25,-0.0616232
87.75,-29.25,-0.065893
88.5,-29.25,-0.0703126
89.25,-29.25,-0.0748849
90,-29.25,-0.079614
90.75,-29.25,-0.0844931
91.5,-29.25,-0.0895354
92.25,-29.25,-0.0947412
93,-29.25,-0.100117
93.75,-29.25,-0.105657
94.5,-29.25,-0.111369
95.25,-29.25,-0.117255
96,-29.25,-0.123327
96.75,-29.25,-0.129576
97.5,-29.25,-0.136009
98.25,-29.25,-0.142624
99,-29.25,-0.149441
99.75,-29.25,-0.156447
100.5,-29.25,-0.163654
101.25,-29.25,-0.17105
102,-29.25,-0.178664
102.75,-29.25,-0.186477
103.5,-29.25,-0.194508
104.25,-29.25,-0.202743
105,-29.25,-0.211196
105.75,-29.25,-0.219884
106.5,-29.25,-0.228787
107.25,-29.25,-0.237925
108,-29.25,-0.247276
108.75,-29.25,-0.256884
109.5,-29.25,-0.266729
110.25,-29.25,-0.276808
111,-29.25,-0.287143
111.75,-29.25,-0.297721
112.5,-29.25,-0.308567
113.25,-29.25,-0.319675
114,-29.25,-0.331027
114.75,-29.25,-0.342667
115.5,-29.25,-0.354586
116.25,-29.25,-0.366772
117,-29.25,-0.379251
117.75,-29.25,-0.392013
118.5,-29.25,-0.405081
119.25,-29.25,-0.41846
120,-29.25,-0.432131
120.75,-29.25,-0.446114
121.5,-29.25,-0.460453
122.25,-29.25,-0.475109
123,-29.25,-0.490092
123.75,-29.25,-0.505437
124.5,-29.25,-0.521162
125.25,-29.25,-0.537237
126,-29.25,-0.553705
126.75,-29.25,-0.570575
127.5,-29.25,-0.587852
128.25,-29.25,-0.605568
129,-29.25,-0.62374
129.75,-29.25,-0.642349
130.5,-29.25,-0.661479
131.25,-29.25,-0.681139
132,-29.25,-0.70135
132.75,-29.25,-0.72208
133.5,-29.25,-0.743497
134.25,-29.25,-0.765594
135,-29.25,-0.788385
135.75,-29.25,-0.811901
136.5,-29.25,-0.836363
137.25,-29.25,-0.861786
138,-29.25,-0.888204
138.75,-29.25,-0.91574
139.5,-29.25,-0.944772
140.25,-29.25,-0.975405
141,-29.25,-1.00779
141.75,-29.25,-1.04228
142.5,-29.25,-1.07984
143.25,-29.25,-1.12113
144,-29.25,-1.16725
144.75,-29.25,-1.21987
145.5,-29.25,-1.28526
146.25,-29.25,-1.37081
147,-29.25,-1.4823
-147,-28.5,-1.47054
-146.25,-28.5,-1.38791
-145.5,-28.5,-1.31287
-144.75,-28.5,-1.2504
-144,-28.5,-1.19673
-143.25,-28.5,-1.14941
-142.5,-28.5,-1.10638
-141.75,-28.5,-1.06764
-141,-28.5,-1.03186
-140.25,-28.5,-0.998439
-139.5,-28.5,-0.966809
-138.75,-28.5,-0.937013
-138,-28.5,-0.908661
-137.25,-28.5,-0.881572
-136.5,-28.5,-0.855514
-135.75,-28.5,-0.830526
-135,-28.5,-0.806445
-134.25,-28.5,-0.783192
-133.5,-28.5,-0.760633
-132.75,-28.5,-0.738825
-132,-28.5,-0.717672
-131.25,-28.5,-0.69713
-130.5,-28.5,-0.677097
-129.75,-28.5,-0.657658
-129,-28.5,-0.638736
-128.25,-28.5,-0.620277
-127.5,-28.5,-0.602258
-126.75,-28.5,-0.584727
-126,-28.5,-0.567627
-125.25,-28.5,-0.55089
-124.5,-28.5,-0.534556
-123.75,-28.5,-0.518645
-123,-28.5,-0.503078
-122.25,-28.5,-0.487857
-121.5,-28.5,-0.472993
-120.75,-28.5,-0.458488
-120,-28.5,-0.444292
-119.25,-28.5,-0.430425
-118.5,-28.5,-0.416868
-117.75,-28.5,-0.403623
-117,-28.5,-0.390688
-116.25,-28.5,-0.378042
-115.5,-28.5,-0.365664
-114.75,-28.5,-0.3536
-114,-28.5,-0.341808
-113.25,-28.5,-0.330274
-112.5,-28.5,-0.319016
-111.75,-28.5,-0.308023
-111,-28.5,-0.297289
-110.25,-28.5,-0.286817
-109.5,-28.5,-0.276571
-108.75,-28.5,-0.266587
-108,-28.5,-0.256852
-107.25,-28.5,-0.247341
-106.5,-28.5,-0.23807
-105.75,-28.5,-0.229021
-105,-28.5,-0.220211
-104.25,-28.5,-0.211621
-103.5,-28.5,-0.203241
-102.75,-28.5,-0.195084
-102,-28.5,-0.187137
-101.25,-28.5,-0.179405
-100.5,-28.5,-0.171868
-99.75,-28.5,-0.164533
-99,-28.5,-0.157404
-98.25,-28.5,-0.15047
-97.5,-28.5,-0.143726
-96.75,-28.5,-0.137165
-96,-28.5,-0.130796
-95.25,-28.5,-0.12461
-94.5,-28.5,-0.118605
-93.75,-28.5,-0.112769
-93,-28.5,-0.107108
-92.25,-28.5,-0.101621
-91.5,-28.5,-0.0963021
-90.75,-28.5,-0.0911436
-90,-28.5,-0.0861448
-89.25,-28.5,-0.0813074
-88.5,-28.5,-0.0766257
-87.75,-28.5,-0.0720982
-87,-28.5,-0.0677139
-86.25,-28.5,-0.0634785
-85.5,-28.5,-0.0593895
-84.75,-28.5,-0.0554413
-84,-28.5,-0.0516318
-83.25,-28.5,-0.0479536
-82.5,-28.5,-0.0444103
-81.75,-28.5,-0.0410001
-81,-28.5,-0.0377149
-80.25,-28.5,-0.034555
-79.5,-28.5,-0.0315163
-78.75,-28.5,-0.0285968
-78,-28.5,-0.0257967
-77.25,-28.5,-0.0231107
-76.5,-28.5,-0.0205347
-75.75,-28.5,-0.0180682
-75,-28.5,-0.0157095
-74.25,-28.5,-0.0134561
-73.5,-28.5,-0.0113036
-72.75,-28.5,-0.00925077
-72,-28.5,-0.00729511
-71.25,-28.5,-0.00543448
-70.5,-28.5,-0.0036668
-69.75,-28.5,-0.00198903
-69,-28.5,-0.000399146
-68.25,-28.5,0.00110497
-67.5,-28.5,0.00252549
-66.75,-28.5,0.00386492
-66,-28.5,0.00512544
-65.25,-28.5,0.00630901
-64.5,-28.5,0.00741767
-63.75,-28.5,0.00845345
-63,-28.5,0.00941836
-62.25,-28.5,0.0103158
-61.5,-28.5,0.0111467
-60.75,-28.5,0.011913
-60,-28.5,0.0126166
-59.25,-28.5,0.0132595
-58.5,-28.5,0.0138435
-57.75,-28.5,0.0143717
-57,-28.5,0.0148454
-56.25,-28.5,0.0152661
-55.5,-28.5,0.0156357
-54.75,-28.5,0.0159561
-54,-28.5,0.0162278
-53.25,-28.5,0.0164539
-52.5,-28.5,0.0166374
-51.75,-28.5,0.0167787
-51,-28.5,0.0168801
-50.25,-28.5,0.0169421
-49.5,-28.5,0.0169667
-48.75,-28.5,0.0169556
-48,-28.5,0.0169103
-47.25,-28.5,0.0168322
-46.5,-28.5,0.0167238
-45.75,-28.5,0.0165851
-45,-28.5,0.0164207
-44.25,-28.5,0.0162301
-43.5,-28.5,0.0160144
-42.75,-28.5,0.0157746
-42,-28.5,0.0155129
-41.25,-28.5,0.0152305
-40.5,-28.5,0.0149287
-39.75,-28.5,0.0146089
-39,-28.5,0.0142725
-38.25,-28.5,0.0139207
-37.5,-28.5,0.0135549
-36.75,-28.5,0.0131758
-36,-28.5,0.0127851
-35.25,-28.5,0.0123842
-34.5,-28.5,0.0119738
-33.75,-28.5,0.0115552
-33,-28.5,0.0111296
-32.25,-28.5,0.010698
-31.5,-28.5,0.0102612
-30.75,-28.5,0.00982059
-30,-28.5,0.00937711
-29.25,-28.5,0.00893154
-28.5,-28.5,0.00848475
-27.75,-28.5,0.00803762
-27,-28.5,0.0075911
-26.25,-28.5,0.00714851
-25.5,-28.5,0.0067084
-24.75,-28.5,0.00627145
-24,-28.5,0.00583813
-23.25,-28.5,0.00540961
-22.5,-28.5,0.00498633
-21.75,-28.5,0.00457173
-21,-28.5,0.0041642
-20.25,-28.5,0.00376392
-19.5,-28.5,0.00337157
-18.75,-28.5,0.00299022
-18,-28.5,0.0026186
-17.25,-28.5,0.00225654
-16.5,-28.5,0.00190643
-15.75,-28.5,0.0015681
-15,-28.5,0.00124124
-14.25,-28.5,0.000928071
-13.5,-28.5,0.000627526
-12.75,-28.5,0.000340867
-12,-28.5,6.82215e-05
-11.25,-28.5,-0.000189921
-10.5,-28.5,-0.000433124
-9.75,-28.5,-0.000661267
-9,-28.5,-0.000873303
-8.25,-28.5,-0.00107034
-7.5,-28.5,-0.00125078
-6.75,-28.5,-0.00141412
-6,-28.5,-0.00156217
-5.25,-28.5,-0.0016929
-4.5,-28.5,-0.00180617
-3.75,-28.5,-0.0019019
